,predict
554,64.15699768066406
555,64.15699768066406
556,64.15699768066406
557,64.15699768066406
558,64.15699768066406
559,64.15699768066406
560,64.15699768066406
561,64.15699768066406
562,64.15699768066406
563,64.15699768066406
564,64.15699768066406
565,64.15699768066406
566,64.15699768066406
567,64.15699768066406
568,64.15699768066406
569,64.15699768066406
570,64.15699768066406
571,64.15699768066406
572,64.15699768066406
573,64.15699768066406
574,64.15699768066406
575,64.15699768066406
576,64.15699768066406
577,64.15699768066406
578,64.15699768066406
579,64.15699768066406
580,64.15699768066406
581,64.15699768066406
582,64.15699768066406
583,64.15699768066406
584,64.15699768066406
585,64.15699768066406
586,64.15699768066406
587,64.15699768066406
588,64.15699768066406
589,64.15699768066406
590,64.15699768066406
591,64.15699768066406
592,64.15699768066406
593,64.15699768066406
594,64.15699768066406
595,64.15699768066406
596,64.15699768066406
597,64.15699768066406
598,64.15699768066406
599,64.15699768066406
600,64.15699768066406
601,64.15699768066406
602,64.15699768066406
603,64.15699768066406
604,64.15699768066406
605,64.15699768066406
606,64.15699768066406
607,64.15699768066406
608,64.15699768066406
609,64.15699768066406
610,64.15699768066406
611,64.15699768066406
612,64.15699768066406
613,64.15699768066406
614,64.15699768066406
615,64.15699768066406
616,64.15699768066406
617,64.15699768066406
618,64.15699768066406
619,64.15699768066406
620,64.15699768066406
621,64.15699768066406
622,64.15699768066406
623,64.15699768066406
624,64.15699768066406
625,64.15699768066406
626,64.15699768066406
627,64.15699768066406
628,64.15699768066406
629,64.15699768066406
630,64.15699768066406
631,64.15699768066406
632,64.15699768066406
633,64.15699768066406
634,64.15699768066406
635,64.15699768066406
636,64.15699768066406
637,64.15699768066406
638,64.15699768066406
639,64.15699768066406
640,64.15699768066406
641,64.15699768066406
642,64.15699768066406
643,64.15699768066406
644,64.15699768066406
645,64.15699768066406
646,64.15699768066406
647,64.15699768066406
648,64.15699768066406
649,64.15699768066406
650,64.15699768066406
651,64.15699768066406
652,64.15699768066406
653,64.15699768066406
654,64.15699768066406
655,64.15699768066406
656,64.15699768066406
657,64.15699768066406
658,64.15699768066406
659,64.15699768066406
660,64.15699768066406
661,64.15699768066406
662,64.15699768066406
663,64.15699768066406
664,64.15699768066406
665,64.15699768066406
666,64.15699768066406
667,64.15699768066406
668,64.15699768066406
669,64.15699768066406
670,64.15699768066406
671,64.15699768066406
672,64.15699768066406
673,64.15699768066406
674,64.15699768066406
675,64.15699768066406
676,64.15699768066406
677,64.15699768066406
678,64.15699768066406
679,64.15699768066406
680,64.15699768066406
681,64.15699768066406
682,64.15699768066406
683,64.15699768066406
684,64.15699768066406
685,64.15699768066406
686,64.15699768066406
687,64.15699768066406
688,64.15699768066406
689,64.15699768066406
690,64.15699768066406
691,64.15699768066406
692,64.15699768066406
693,64.15699768066406
694,64.15699768066406
695,64.15699768066406
696,64.15699768066406
697,64.15699768066406
698,64.15699768066406
699,64.15699768066406
700,64.15699768066406
701,64.15699768066406
702,64.15699768066406
703,64.15699768066406
704,64.15699768066406
705,64.15699768066406
706,64.15699768066406
707,64.15699768066406
708,64.15699768066406
709,64.15699768066406
710,64.15699768066406
711,64.15699768066406
712,64.15699768066406
713,64.15699768066406
714,64.15699768066406
715,64.15699768066406
716,64.15699768066406
717,64.15699768066406
718,64.15699768066406
719,64.15699768066406
720,64.15699768066406
721,64.15699768066406
722,64.15699768066406
723,64.15699768066406
724,64.15699768066406
725,64.15699768066406
726,64.15699768066406
727,64.15699768066406
728,64.15699768066406
729,64.15699768066406
730,64.15699768066406
731,64.15699768066406
732,64.15699768066406
733,64.15699768066406
734,64.15699768066406
735,64.15699768066406
736,64.15699768066406
737,64.15699768066406
738,64.15699768066406
739,64.15699768066406
740,64.15699768066406
741,64.15699768066406
742,64.15699768066406
743,64.15699768066406
744,64.15699768066406
745,64.15699768066406
746,64.15699768066406
747,64.15699768066406
748,64.15699768066406
749,64.15699768066406
750,64.15699768066406
751,64.15699768066406
752,64.15699768066406
753,64.15699768066406
754,64.15699768066406
755,64.15699768066406
756,64.15699768066406
757,64.15699768066406
758,64.15699768066406
759,64.15699768066406
760,64.15699768066406
761,64.15699768066406
762,64.15699768066406
763,64.15699768066406
764,64.15699768066406
765,64.15699768066406
766,64.15699768066406
767,64.15699768066406
768,64.15699768066406
769,64.15699768066406
770,64.15699768066406
771,64.15699768066406
772,64.15699768066406
773,64.15699768066406
774,64.15699768066406
775,64.15699768066406
776,64.15699768066406
777,64.15699768066406
778,64.15699768066406
779,64.15699768066406
780,64.15699768066406
781,64.15699768066406
782,64.15699768066406
783,64.15699768066406
784,64.15699768066406
785,64.15699768066406
786,64.15699768066406
787,64.15699768066406
788,64.15699768066406
789,64.15699768066406
790,64.15699768066406
791,64.15699768066406
792,64.15699768066406
793,64.15699768066406
794,64.15699768066406
795,64.15699768066406
796,64.15699768066406
797,64.15699768066406
798,64.15699768066406
799,64.15699768066406
800,64.15699768066406
801,64.15699768066406
802,64.15699768066406
803,64.15699768066406
804,64.15699768066406
805,64.15699768066406
806,64.15699768066406
807,64.15699768066406
808,64.15699768066406
809,64.15699768066406
810,64.15699768066406
811,64.15699768066406
812,64.15699768066406
813,64.15699768066406
814,64.15699768066406
815,64.15699768066406
816,64.15699768066406
817,64.15699768066406
818,64.15699768066406
819,64.15699768066406
820,64.15699768066406
821,64.15699768066406
822,64.15699768066406
823,64.15699768066406
824,64.15699768066406
825,64.15699768066406
826,64.15699768066406
827,64.15699768066406
828,64.15699768066406
829,64.15699768066406
830,64.15699768066406
831,64.15699768066406
832,64.15699768066406
833,64.15699768066406
834,64.15699768066406
835,64.15699768066406
836,64.15699768066406
837,64.15699768066406
838,64.15699768066406
839,64.15699768066406
840,64.15699768066406
841,64.15699768066406
842,64.15699768066406
843,64.15699768066406
844,64.15699768066406
845,64.15699768066406
846,64.15699768066406
847,64.15699768066406
848,64.15699768066406
849,64.15699768066406
850,64.15699768066406
851,64.15699768066406
852,64.15699768066406
853,64.15699768066406
854,64.15699768066406
855,64.15699768066406
856,64.15699768066406
857,64.15699768066406
858,64.15699768066406
859,64.15699768066406
860,64.15699768066406
861,64.15699768066406
862,64.15699768066406
863,64.15699768066406
864,64.15699768066406
865,64.15699768066406
866,64.15699768066406
867,64.15699768066406
868,64.15699768066406
869,64.15699768066406
870,64.15699768066406
871,64.15699768066406
872,64.15699768066406
873,64.15699768066406
874,64.15699768066406
875,64.15699768066406
876,64.15699768066406
877,64.15699768066406
878,64.15699768066406
879,64.15699768066406
880,64.15699768066406
881,64.15699768066406
882,64.15699768066406
883,64.15699768066406
884,64.15699768066406
885,64.15699768066406
886,64.15699768066406
887,64.15699768066406
888,64.15699768066406
889,64.15699768066406
890,64.15699768066406
891,64.15699768066406
892,64.15699768066406
893,64.15699768066406
894,64.15699768066406
895,64.15699768066406
896,64.15699768066406
897,64.15699768066406
898,64.15699768066406
899,64.15699768066406
900,64.15699768066406
901,64.15699768066406
902,64.15699768066406
903,64.15699768066406
904,64.15699768066406
905,64.15699768066406
906,64.15699768066406
907,64.15699768066406
908,64.15699768066406
909,64.15699768066406
910,64.15699768066406
911,64.15699768066406
912,64.15699768066406
913,64.15699768066406
914,64.15699768066406
915,64.15699768066406
916,64.15699768066406
917,64.15699768066406
918,64.15699768066406
919,64.15699768066406
920,64.15699768066406
921,64.15699768066406
922,64.15699768066406
923,64.15699768066406
924,64.15699768066406
925,64.15699768066406
926,64.15699768066406
927,64.15699768066406
928,64.15699768066406
929,64.15699768066406
930,64.15699768066406
931,64.15699768066406
932,64.15699768066406
933,64.15699768066406
934,64.15699768066406
935,64.15699768066406
936,64.15699768066406
937,64.15699768066406
938,64.15699768066406
939,64.15699768066406
940,64.15699768066406
941,64.15699768066406
942,64.15699768066406
943,64.15699768066406
944,64.15699768066406
945,64.15699768066406
946,64.15699768066406
947,64.15699768066406
948,64.15699768066406
949,64.15699768066406
950,64.15699768066406
951,64.15699768066406
952,64.15699768066406
953,64.15699768066406
954,64.15699768066406
955,64.15699768066406
956,64.15699768066406
957,64.15699768066406
958,64.15699768066406
959,64.15699768066406
960,64.15699768066406
961,64.15699768066406
962,64.15699768066406
963,64.15699768066406
964,64.15699768066406
965,64.15699768066406
966,64.15699768066406
967,64.15699768066406
968,64.15699768066406
969,64.15699768066406
970,64.15699768066406
971,64.15699768066406
972,64.15699768066406
973,64.15699768066406
974,64.15699768066406
975,64.15699768066406
976,64.15699768066406
977,64.15699768066406
978,64.15699768066406
979,64.15699768066406
980,64.15699768066406
981,64.15699768066406
982,64.15699768066406
983,64.15699768066406
984,64.15699768066406
985,64.15699768066406
986,64.15699768066406
987,64.15699768066406
988,64.15699768066406
989,64.15699768066406
990,64.15699768066406
991,64.15699768066406
992,64.15699768066406
993,64.15699768066406
994,64.15699768066406
995,64.15699768066406
996,64.15699768066406
997,64.15699768066406
998,64.15699768066406
999,64.15699768066406
1000,64.15699768066406
1001,64.15699768066406
1002,64.15699768066406
1003,64.15699768066406
1004,64.15699768066406
1005,64.15699768066406
1006,64.15699768066406
1007,64.15699768066406
1008,64.15699768066406
1009,64.15699768066406
1010,64.15699768066406
1011,64.15699768066406
1012,64.15699768066406
1013,64.15699768066406
1014,64.15699768066406
1015,64.15699768066406
1016,64.15699768066406
1017,64.15699768066406
1018,64.15699768066406
1019,64.15699768066406
1020,64.15699768066406
1021,64.15699768066406
1022,64.15699768066406
1023,64.15699768066406
1024,64.15699768066406
1025,64.15699768066406
1026,64.15699768066406
1027,64.15699768066406
1028,64.15699768066406
1029,64.15699768066406
1030,64.15699768066406
1031,64.15699768066406
1032,64.15699768066406
1033,64.15699768066406
1034,64.15699768066406
1035,64.15699768066406
1036,64.15699768066406
1037,64.15699768066406
1038,64.15699768066406
1039,64.15699768066406
1040,64.15699768066406
1041,64.15699768066406
1042,64.15699768066406
1043,64.15699768066406
1044,64.15699768066406
1045,64.15699768066406
1046,64.15699768066406
1047,64.15699768066406
1048,64.15699768066406
1049,64.15699768066406
1050,64.15699768066406
1051,64.15699768066406
1052,64.15699768066406
1053,64.15699768066406
1054,64.15699768066406
1055,64.15699768066406
1056,64.15699768066406
1057,64.15699768066406
1058,64.15699768066406
1059,64.15699768066406
1060,64.15699768066406
1061,64.15699768066406
1062,64.15699768066406
1063,64.15699768066406
1064,64.15699768066406
1065,64.15699768066406
1066,64.15699768066406
1067,64.15699768066406
1068,64.15699768066406
1069,64.15699768066406
1070,64.15699768066406
1071,64.15699768066406
1072,64.15699768066406
1073,64.15699768066406
1074,64.15699768066406
1075,64.15699768066406
1076,64.15699768066406
1077,64.15699768066406
1078,64.15699768066406
1079,64.15699768066406
1080,64.15699768066406
1081,64.15699768066406
1082,64.15699768066406
1083,64.15699768066406
1084,64.15699768066406
1085,64.15699768066406
1086,64.15699768066406
1087,64.15699768066406
1088,64.15699768066406
1089,64.15699768066406
1090,64.15699768066406
1091,64.15699768066406
1092,64.15699768066406
1093,64.15699768066406
1094,64.15699768066406
1095,64.15699768066406
1096,64.15699768066406
1097,64.15699768066406
1098,64.15699768066406
1099,64.15699768066406
1100,64.15699768066406
1101,64.15699768066406
1102,64.15699768066406
1103,64.15699768066406
1104,64.15699768066406
1105,64.15699768066406
1106,64.15699768066406
1107,64.15699768066406
1108,64.15699768066406
1109,64.15699768066406
1110,64.15699768066406
1111,64.15699768066406
1112,64.15699768066406
1113,64.15699768066406
1114,64.15699768066406
1115,64.15699768066406
1116,64.15699768066406
1117,64.15699768066406
1118,64.15699768066406
1119,64.15699768066406
1120,64.15699768066406
1121,64.15699768066406
1122,64.15699768066406
1123,64.15699768066406
1124,64.15699768066406
1125,64.15699768066406
1126,64.15699768066406
1127,64.15699768066406
1128,64.15699768066406
1129,64.15699768066406
1130,64.15699768066406
1131,64.15699768066406
1132,64.15699768066406
1133,64.15699768066406
1134,64.15699768066406
1135,64.15699768066406
1136,64.15699768066406
1137,64.15699768066406
1138,64.15699768066406
1139,64.15699768066406
1140,64.15699768066406
1141,64.15699768066406
1142,64.15699768066406
1143,64.15699768066406
1144,64.15699768066406
1145,64.15699768066406
1146,64.15699768066406
1147,64.15699768066406
1148,64.15699768066406
1149,64.15699768066406
1150,64.15699768066406
1151,64.15699768066406
1152,64.15699768066406
1153,64.15699768066406
1154,64.15699768066406
1155,64.15699768066406
1156,64.15699768066406
1157,64.15699768066406
1158,64.15699768066406
1159,64.15699768066406
1160,64.15699768066406
1161,64.15699768066406
1162,64.15699768066406
1163,64.15699768066406
1164,64.15699768066406
1165,64.15699768066406
1166,64.15699768066406
1167,64.15699768066406
1168,64.15699768066406
1169,64.15699768066406
1170,64.15699768066406
1171,64.15699768066406
1172,64.15699768066406
1173,64.15699768066406
1174,64.15699768066406
1175,64.15699768066406
1176,64.15699768066406
1177,64.15699768066406
1178,64.15699768066406
1179,64.15699768066406
1180,64.15699768066406
1181,64.15699768066406
1182,64.15699768066406
1183,64.15699768066406
1184,64.15699768066406
1185,64.15699768066406
1186,64.15699768066406
1187,64.15699768066406
1188,64.15699768066406
1189,64.15699768066406
1190,64.15699768066406
1191,64.15699768066406
1192,64.15699768066406
1193,64.15699768066406
1194,64.15699768066406
1195,64.15699768066406
1196,64.15699768066406
1197,64.15699768066406
1198,64.15699768066406
1199,64.15699768066406
1200,64.15699768066406
1201,64.15699768066406
1202,64.15699768066406
1203,64.15699768066406
1204,64.15699768066406
1205,64.15699768066406
1206,64.15699768066406
1207,64.15699768066406
1208,64.15699768066406
1209,64.15699768066406
1210,64.15699768066406
1211,64.15699768066406
1212,64.15699768066406
1213,64.15699768066406
1214,64.15699768066406
1215,64.15699768066406
1216,64.15699768066406
1217,64.15699768066406
1218,64.15699768066406
1219,64.15699768066406
1220,64.15699768066406
1221,64.15699768066406
1222,64.15699768066406
1223,64.15699768066406
1224,64.15699768066406
1225,64.15699768066406
1226,64.15699768066406
1227,64.15699768066406
1228,64.15699768066406
1229,64.15699768066406
1230,64.15699768066406
1231,64.15699768066406
1232,64.15699768066406
1233,64.15699768066406
1234,64.15699768066406
1235,64.15699768066406
1236,64.15699768066406
1237,64.15699768066406
1238,64.15699768066406
1239,64.15699768066406
1240,64.15699768066406
1241,64.15699768066406
1242,64.15699768066406
1243,64.15699768066406
1244,64.15699768066406
1245,64.15699768066406
1246,64.15699768066406
1247,64.15699768066406
1248,64.15699768066406
1249,64.15699768066406
1250,64.15699768066406
1251,64.15699768066406
1252,64.15699768066406
1253,64.15699768066406
1254,64.15699768066406
1255,64.15699768066406
1256,64.15699768066406
1257,64.15699768066406
1258,64.15699768066406
1259,64.15699768066406
1260,64.15699768066406
1261,64.15699768066406
1262,64.15699768066406
1263,64.15699768066406
1264,64.15699768066406
1265,64.15699768066406
1266,64.15699768066406
1267,64.15699768066406
1268,64.15699768066406
1269,64.15699768066406
1270,64.15699768066406
1271,64.15699768066406
1272,64.15699768066406
1273,64.15699768066406
1274,64.15699768066406
1275,64.15699768066406
1276,64.15699768066406
1277,64.15699768066406
1278,64.15699768066406
1279,64.15699768066406
1280,64.15699768066406
1281,64.15699768066406
1282,64.15699768066406
1283,64.15699768066406
1284,64.15699768066406
1285,64.15699768066406
1286,64.15699768066406
1287,64.15699768066406
1288,64.15699768066406
1289,64.15699768066406
1290,64.15699768066406
1291,64.15699768066406
1292,64.15699768066406
1293,64.15699768066406
1294,64.15699768066406
1295,64.15699768066406
1296,64.15699768066406
1297,64.15699768066406
1298,64.15699768066406
1299,64.15699768066406
1300,64.15699768066406
1301,64.15699768066406
1302,64.15699768066406
1303,64.15699768066406
1304,64.15699768066406
1305,64.15699768066406
1306,64.15699768066406
1307,64.15699768066406
1308,64.15699768066406
1309,64.15699768066406
1310,64.15699768066406
1311,64.15699768066406
1312,64.15699768066406
1313,64.15699768066406
1314,64.15699768066406
1315,64.15699768066406
1316,64.15699768066406
1317,64.15699768066406
1318,64.15699768066406
1319,64.15699768066406
1320,64.15699768066406
1321,64.15699768066406
1322,64.15699768066406
1323,64.15699768066406
1324,64.15699768066406
1325,64.15699768066406
1326,64.15699768066406
1327,64.15699768066406
1328,64.15699768066406
1329,64.15699768066406
1330,64.15699768066406
1331,64.15699768066406
1332,64.15699768066406
1333,64.15699768066406
1334,64.15699768066406
1335,64.15699768066406
1336,64.15699768066406
1337,64.15699768066406
1338,64.15699768066406
1339,64.15699768066406
1340,64.15699768066406
1341,64.15699768066406
1342,64.15699768066406
1343,64.15699768066406
1344,64.15699768066406
1345,64.15699768066406
1346,64.15699768066406
1347,64.15699768066406
1348,64.15699768066406
1349,64.15699768066406
1350,64.15699768066406
1351,64.15699768066406
1352,64.15699768066406
1353,64.15699768066406
1354,64.15699768066406
1355,64.15699768066406
1356,64.15699768066406
1357,64.15699768066406
1358,64.15699768066406
1359,64.15699768066406
1360,64.15699768066406
1361,64.15699768066406
