,col1,col2,value
156,PH_Anoxic_2,MLSS_Areation_2,-0.12827238853944367
157,PH_Anoxic_2,PH_Anoxic_1,0.29437098031755843
158,PH_Anoxic_2,ORP_Anoxic_1,-0.13237192524350697
159,PH_Anoxic_2,MLSS_Anoxic_1,0.3115894158290777
160,PH_Anoxic_2,PH_Anoxic_2,1.0
161,PH_Anoxic_2,ORP_Anoxic_2,-0.009076915025956724
162,PH_Anoxic_2,MLSS_Anoxic_2,0.23274766979249104
163,PH_Anoxic_2,TOC_in_total,-0.20835646879049605
164,PH_Anoxic_2,TOC_out,-0.2625516028769935
165,ORP_Anoxic_2,PH_Areation_1,0.20120536016680401
166,ORP_Anoxic_2,ORP_Areation_1,0.3467080178520329
167,ORP_Anoxic_2,MLSS_Areation_1,-0.7165756821253804
168,ORP_Anoxic_2,DO_Areation_2,-0.1358886458439125
169,ORP_Anoxic_2,PH_Areation_2,0.1998270104656067
170,ORP_Anoxic_2,ORP_Areation_2,-0.26752201937139075
171,ORP_Anoxic_2,MLSS_Areation_2,-0.7164140959448771
172,ORP_Anoxic_2,PH_Anoxic_1,-0.5755805718494214
173,ORP_Anoxic_2,ORP_Anoxic_1,0.6357343171955765
174,ORP_Anoxic_2,MLSS_Anoxic_1,-0.19501967963277764
175,ORP_Anoxic_2,PH_Anoxic_2,-0.009076915025956724
176,ORP_Anoxic_2,ORP_Anoxic_2,1.0
177,ORP_Anoxic_2,MLSS_Anoxic_2,-0.5234744739628749
178,ORP_Anoxic_2,TOC_in_total,-0.2852335715433654
179,ORP_Anoxic_2,TOC_out,-0.28148716176107036
180,MLSS_Anoxic_2,PH_Areation_1,0.01785118907623214
181,MLSS_Anoxic_2,ORP_Areation_1,0.03924132545409946
182,MLSS_Anoxic_2,MLSS_Areation_1,0.5722762370399498
183,MLSS_Anoxic_2,DO_Areation_2,0.2072248475392859
184,MLSS_Anoxic_2,PH_Areation_2,-0.19088207730375253
185,MLSS_Anoxic_2,ORP_Areation_2,0.45214211161506246
186,MLSS_Anoxic_2,MLSS_Areation_2,0.446623794076083
187,MLSS_Anoxic_2,PH_Anoxic_1,0.33428963170968484
188,MLSS_Anoxic_2,ORP_Anoxic_1,-0.2886669876933332
189,MLSS_Anoxic_2,MLSS_Anoxic_1,0.4169506175436657
190,MLSS_Anoxic_2,PH_Anoxic_2,0.23274766979249104
191,MLSS_Anoxic_2,ORP_Anoxic_2,-0.5234744739628749
192,MLSS_Anoxic_2,MLSS_Anoxic_2,1.0
193,MLSS_Anoxic_2,TOC_in_total,0.05676189788434487
194,MLSS_Anoxic_2,TOC_out,0.1232715586713168
195,TOC_in_total,PH_Areation_1,-0.23526752453550104
196,TOC_in_total,ORP_Areation_1,-0.1476334653387374
197,TOC_in_total,MLSS_Areation_1,0.19869849472669665
198,TOC_in_total,DO_Areation_2,0.07574878202814785
199,TOC_in_total,PH_Areation_2,-0.12261979377195364
200,TOC_in_total,ORP_Areation_2,-0.11985895636941574
201,TOC_in_total,MLSS_Areation_2,0.21045606478068338
202,TOC_in_total,PH_Anoxic_1,0.17651627982527845
203,TOC_in_total,ORP_Anoxic_1,-0.03758299478035518
204,TOC_in_total,MLSS_Anoxic_1,-0.07964031979149684
205,TOC_in_total,PH_Anoxic_2,-0.20835646879049605
206,TOC_in_total,ORP_Anoxic_2,-0.2852335715433654
207,TOC_in_total,MLSS_Anoxic_2,0.05676189788434487
208,TOC_in_total,TOC_in_total,1.0
209,TOC_in_total,TOC_out,0.1840435190693311
210,TOC_out,PH_Areation_1,-0.21481731644120539
211,TOC_out,ORP_Areation_1,-0.10578272885939373
212,TOC_out,MLSS_Areation_1,0.4316655440177337
213,TOC_out,DO_Areation_2,0.08896078294122658
214,TOC_out,PH_Areation_2,-0.22549055647328264
215,TOC_out,ORP_Areation_2,0.04919781262512358
216,TOC_out,MLSS_Areation_2,0.4559324211155103
217,TOC_out,PH_Anoxic_1,0.037129529447981986
218,TOC_out,ORP_Anoxic_1,0.006236646805021974
219,TOC_out,MLSS_Anoxic_1,-0.010991440305477124
220,TOC_out,PH_Anoxic_2,-0.2625516028769935
221,TOC_out,ORP_Anoxic_2,-0.28148716176107036
222,TOC_out,MLSS_Anoxic_2,0.1232715586713168
223,TOC_out,TOC_in_total,0.1840435190693311
224,TOC_out,TOC_out,1.0
